Part Type,Manufacturer,Series,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Frequency,Cores,Socket,Wattage,Can Overclock,Thermal Throttling,Voltage,Basic CPU Score,Score to value ratio,Default Memory Speed,% increase,Overclock Basic CPU Score,Overclock CPU score increase,Multiplier Step,Number of dies,Max Memory Channels,OC Base Voltage,OC Base Freq,CoreClockMultiplier,MemChannelsMultiplier,MemClockMultiplier,FinalAdjustment,DLC2 Random Jobs,Asset Path,Full Part Name
CPU,Intel,Xeon Platinum 9300 (2P),Xeon Platinum 9322 (2P),Y,Y,14110,44700,36730,34,65,,,4000,96,LGA 5903 (2P),650,Y,100,1.35,42048,19.7,2933,16.7,5768,17.09,1.0,8.0,4,1.8,4900,0.056777,8.278704,0.030859,-209.62957843624162,,Prefabs/Generic/CPU,Intel Xeon Platinum 9322 (2P)
CPU,Intel,Xeon Platinum 9300 (2P),Xeon Platinum 9342 (2P),Y,Y,15313,51000,41170,35,85,,,4000,112,LGA 5903 (2P),900,Y,100,1.35,45635,19.7,2933,16.7,5768,17.09,1.0,8.0,4,1.8,4600,0.103977,8.278704,0.030859,-386.39255159060406,,Prefabs/Generic/CPU,Intel Xeon Platinum 9342 (2P)
CPU,Intel,Xeon Platinum 9300 (2P),Xeon Platinum 9382 (2P),Y,Y,15927,57300,47470,36,65,,,3800,128,LGA 5903 (2P),1050,Y,100,1.35,47464,19.7,2933,16.7,5768,17.09,1.0,8.0,4,1.8,4600,0.097699,8.278704,0.030859,-335.60253011409395,,Prefabs/Generic/CPU,Intel Xeon Platinum 9382 (2P)
CPU,Intel,Xeon Platinum 9300 (2P),Xeon Platinum 9384 (2P),Y,Y,18337,63000,53070,37,95,,,4100,128,LGA 5903 (2P),1150,Y,100,1.35,54646,19.7,2933,16.7,5768,17.09,1.0,8.0,4,1.8,5000,0.094229,8.278704,0.033859,-335.384706624161,,Prefabs/Generic/CPU,Intel Xeon Platinum 9384 (2P)
CPU,Intel,Xeon Silver 4100,Xeon Silver 4108,Y,Y,2255,750,517,15,55,,,3000,8,LGA 3647-V3,85,Y,100,1.25,6721,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,3700,0.01453,2.678704,0.004513,-41.377353724832204,,Prefabs/Generic/CPU,Intel Xeon Silver 4108
CPU,Intel,Xeon Silver 4100,Xeon Silver 4110,Y,Y,2317,825,568,15,85,,,3000,8,LGA 3647-V3,85,Y,100,1.25,6905,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,4000,0.01207,2.678704,0.004513,-33.37990406040268,,Prefabs/Generic/CPU,Intel Xeon Silver 4110
CPU,Intel,Xeon Silver 4100,Xeon Silver 4112,Y,Y,1884,799,528,16,15,,,3000,4,LGA 3647-V3,85,Y,100,1.25,5617,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,4200,0.01197,2.678704,0.005013,-38.46855171140939,,Prefabs/Generic/CPU,Intel Xeon Silver 4112
CPU,Intel,Xeon Silver 4100,Xeon Silver 4114,Y,Y,2453,885,588,16,40,,,3000,10,LGA 3647-V3,85,Y,100,1.25,7312,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,3700,0.01373,2.678704,0.005013,-38.06063224832214,,Prefabs/Generic/CPU,Intel Xeon Silver 4114
CPU,Intel,Xeon Silver 4100,Xeon Silver 4116,Y,Y,2685,945,638,16,75,,,3000,12,LGA 3647-V3,85,Y,100,1.25,8003,19.7,2133,16.7,5768,17.09,1.0,2.0,4,1.6,3600,0.01373,2.678704,0.005013,-35.74063224832214,,Prefabs/Generic/CPU,Intel Xeon Silver 4116
CPU,Intel,Xeon Silver 4100 (2P),Xeon Silver 4108 (2P),Y,Y,3423,1500,1034,16,55,,,3000,16,LGA 3647-V3 (2P),170,Y,100,1.25,10202,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3500,0.01453,2.678704,0.004513,-29.694541644295295,,Prefabs/Generic/CPU,Intel Xeon Silver 4108 (2P)
CPU,Intel,Xeon Silver 4100 (2P),Xeon Silver 4110 (2P),Y,Y,3517,1650,1136,16,85,,,3000,16,LGA 3647-V3 (2P),170,Y,100,1.25,10481,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3800,0.01207,2.678704,0.004513,-21.377253053691277,,Prefabs/Generic/CPU,Intel Xeon Silver 4110 (2P)
CPU,Intel,Xeon Silver 4100 (2P),Xeon Silver 4112 (2P),Y,Y,2861,1598,1056,17,15,,,3000,8,LGA 3647-V3 (2P),170,Y,100,1.25,8526,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,4000,0.01197,2.678704,0.005013,-28.704773187919464,,Prefabs/Generic/CPU,Intel Xeon Silver 4112 (2P)
CPU,Intel,Xeon Silver 4100 (2P),Xeon Silver 4114 (2P),Y,Y,3724,1770,1176,17,40,,,3000,20,LGA 3647-V3 (2P),170,Y,100,1.25,11099,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3500,0.01373,2.678704,0.005013,-25.350511442953014,,Prefabs/Generic/CPU,Intel Xeon Silver 4114 (2P)
CPU,Intel,Xeon Silver 4100 (2P),Xeon Silver 4116 (2P),Y,Y,4076,1890,1276,17,75,,,3000,24,LGA 3647-V3 (2P),170,Y,100,1.25,12148,19.7,2133,16.7,5768,17.09,1.0,4.0,4,1.6,3400,0.01373,2.678704,0.005013,-21.830585268456375,,Prefabs/Generic/CPU,Intel Xeon Silver 4116 (2P)
CPU,Intel,Xeon Silver 4200,Xeon Silver 4208,Y,Y,2727,900,690,26,25,,,3200,8,LGA 3647-V3,85,Y,100,1.25,8128,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,3800,0.00809,3.678704,0.005513,-29.4972772147651,,Prefabs/Generic/CPU,Intel Xeon Silver 4208
CPU,Intel,Xeon Silver 4200,Xeon Silver 4210,Y,Y,2792,975,775,26,50,,,3200,10,LGA 3647-V3,85,Y,100,1.25,8322,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,3800,0.00875,3.678704,0.005513,-30.958270503355706,,Prefabs/Generic/CPU,Intel Xeon Silver 4210
CPU,Intel,Xeon Silver 4200,Xeon Silver 4214,Y,Y,3085,1095,888,26,85,,,3200,12,LGA 3647-V3,85,Y,100,1.25,9195,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,3700,0.00778,3.678704,0.005513,-24.92474030201342,,Prefabs/Generic/CPU,Intel Xeon Silver 4214
CPU,Intel,Xeon Silver 4200,Xeon Silver 4215,Y,Y,2553,999,785,27,25,,,3200,8,LGA 3647-V3,85,Y,100,1.25,7609,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,4000,0.00997,3.678704,0.005513,-37.25488795302014,,Prefabs/Generic/CPU,Intel Xeon Silver 4215
CPU,Intel,Xeon Silver 4200,Xeon Silver 4216,Y,Y,3221,1199,935,27,60,,,3200,16,LGA 3647-V3,100,Y,100,1.25,9599,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.65,3700,0.028537,3.778704,0.005513,-90.39143560402684,,Prefabs/Generic/CPU,Intel Xeon Silver 4216
CPU,Intel,Xeon Silver 4200 (2P),Xeon Silver 4208 (2P),Y,Y,4140,1800,1380,27,25,,,3200,16,LGA 3647-V3 (2P),170,Y,100,1.25,12338,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3600,0.00809,3.678704,0.005513,-15.368740302013423,,Prefabs/Generic/CPU,Intel Xeon Silver 4208 (2P)
CPU,Intel,Xeon Silver 4200 (2P),Xeon Silver 4210 (2P),Y,Y,4239,1950,1550,27,50,,,3200,20,LGA 3647-V3 (2P),170,Y,100,1.25,12632,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3600,0.00875,3.678704,0.005513,-16.492512114093962,,Prefabs/Generic/CPU,Intel Xeon Silver 4210 (2P)
CPU,Intel,Xeon Silver 4200 (2P),Xeon Silver 4214 (2P),Y,Y,4683,2190,1776,27,85,,,3200,24,LGA 3647-V3 (2P),170,Y,100,1.25,13958,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3500,0.00778,3.678704,0.005513,-8.941485268456374,,Prefabs/Generic/CPU,Intel Xeon Silver 4214 (2P)
CPU,Intel,Xeon Silver 4200 (2P),Xeon Silver 4215 (2P),Y,Y,3875,1998,1570,28,25,,,3200,16,LGA 3647-V3 (2P),170,Y,100,1.25,11550,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3800,0.00997,3.678704,0.005513,-24.028505402684566,,Prefabs/Generic/CPU,Intel Xeon Silver 4215 (2P)
CPU,Intel,Xeon Silver 4200 (2P),Xeon Silver 4216 (2P),Y,Y,4889,2398,1870,28,60,,,3200,32,LGA 3647-V3 (2P),200,Y,100,1.25,14571,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.65,3500,0.028537,3.778704,0.005513,-73.70592553691274,,Prefabs/Generic/CPU,Intel Xeon Silver 4216 (2P)
CPU,Intel,Xeon Silver 4300,Xeon Silver 4309Y,Y,Y,4326,1499,988,35,1,,,3600,8,LGA 4189,105,Y,100,1.25,12894,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4400,0.020004,6.078704,0.017333,-103.89844862416109,,Prefabs/Generic/CPU,Intel Xeon Silver 4309Y
CPU,Intel,Xeon Silver 4300,Xeon Silver 4310,Y,Y,4695,1699,1188,35,35,,,3300,12,LGA 4189,120,Y,100,1.25,13993,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4200,0.016258,6.078704,0.017333,-81.84752916107382,,Prefabs/Generic/CPU,Intel Xeon Silver 4310
CPU,Intel,Xeon Silver 4300,Xeon Silver 4314,Y,Y,4919,1699,1188,35,55,,,3400,16,LGA 4189,135,Y,100,1.25,14659,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4300,0.016158,6.078704,0.017333,-80.89842983221476,,Prefabs/Generic/CPU,Intel Xeon Silver 4314
CPU,Intel,Xeon Silver 4300,Xeon Silver 4316,Y,Y,5184,1699,1188,35,80,,,3400,20,LGA 4189,150,Y,100,1.25,15451,19.7,2933,16.7,5768,17.09,1.0,2.0,4,1.75,4400,0.013875,6.078704,0.017333,-70.4785117114094,,Prefabs/Generic/CPU,Intel Xeon Silver 4316
CPU,Intel,Xeon Silver 4300 (2P),Xeon Silver 4309Y (2P),Y,Y,6568,2998,1976,36,1,,,3600,16,LGA 4189 (2P),210,Y,100,1.25,19573,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4200,0.020004,6.078704,0.017333,-81.48538822147653,,Prefabs/Generic/CPU,Intel Xeon Silver 4309Y (2P)
CPU,Intel,Xeon Silver 4300 (2P),Xeon Silver 4310 (2P),Y,Y,7127,3398,2376,36,35,,,3300,24,LGA 4189 (2P),240,Y,100,1.25,21241,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4000,0.016258,6.078704,0.017333,-57.52412647651007,,Prefabs/Generic/CPU,Intel Xeon Silver 4310 (2P)
CPU,Intel,Xeon Silver 4300 (2P),Xeon Silver 4314 (2P),Y,Y,7467,3398,2376,36,55,,,3400,32,LGA 4189 (2P),270,Y,100,1.25,22252,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4100,0.016158,6.078704,0.017333,-55.41734929530201,,Prefabs/Generic/CPU,Intel Xeon Silver 4314 (2P)
CPU,Intel,Xeon Silver 4300 (2P),Xeon Silver 4316 (2P),Y,Y,7870,3398,2376,36,80,,,3400,40,LGA 4189 (2P),300,Y,100,1.25,23454,19.7,2933,16.7,5768,17.09,1.0,4.0,4,1.75,4200,0.013875,6.078704,0.017333,-43.62073318791947,,Prefabs/Generic/CPU,Intel Xeon Silver 4316 (2P)
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 1800X,Y,Y,2901,470,223,7,80,,,4375,8,AM4,161,Y,100,1.4,8645,22.1,2666,4.4,8393,2.69,0.25,3.0,2,1.6,4475,0.004223,3.73659,0.002741,-4.2461,,Prefabs/CPU/AMD/Ryzen_7_EightCore_1800X,Silicon Lottery AMD Ryzen 7 Eight Core 1800X
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 1800X (Delidded),Y,Y,2901,570,323,7,80,,,4375,8,AM4,161,Y,105,1.4,8645,22.1,2666,4.4,8393,2.69,0.25,4.0,2,1.6,4475,0.004223,3.73659,0.002741,-4.2461,,Prefabs/CPU/AMD/Ryzen_7_EightCore_1800X,Silicon Lottery AMD Ryzen 7 Eight Core 1800X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 2700X,Y,Y,2970,490,230,18,66,,,4600,8,AM4,178,Y,100,1.4,8851,22.5,2933,1.1,8776,0.21,0.25,3.0,2,1.55,4700,0.001259,3.121079,0.002813,9.420477,,Prefabs/CPU/AMD/Ryzen_7_EightCore_2700x,Silicon Lottery AMD Ryzen 7 Eight Core 2700X
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 2700X (Delidded),Y,Y,2970,590,330,18,66,,,4600,8,AM4,178,Y,105,1.4,8851,22.5,2933,1.1,8776,0.21,0.25,4.0,2,1.55,4700,0.001259,3.121079,0.002813,9.420477,,Prefabs/CPU/AMD/Ryzen_7_EightCore_2700x,Silicon Lottery AMD Ryzen 7 Eight Core 2700X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 3800X,Y,Y,3465,500,233,30,40,,,4770,8,AM4,178,Y,100,1.4,10326,25.0,3200,1.6,10072,0.89,0.25,3.0,2,1.55,4870,0.00427,3.125211,0.002264,0.790435,,Prefabs/CPU/AMD/Ryzen_7_EightCore_3800X,Silicon Lottery AMD Ryzen 7 Eight Core 3800X
CPU,Silicon Lottery,AMD Ryzen 7,AMD Ryzen 7 Eight Core 3800X (Delidded),Y,Y,3465,600,333,30,40,,,4770,8,AM4,178,Y,105,1.4,10326,25.0,3200,1.6,10072,0.89,0.25,4.0,2,1.55,4870,0.00427,3.125211,0.002264,0.790435,,Prefabs/CPU/AMD/Ryzen_7_EightCore_3800X,Silicon Lottery AMD Ryzen 7 Eight Core 3800X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Sixteen Core 3950X,Y,Y,4132,1000,400,30,80,,,4950,16,AM4,178,Y,105,1.4,12313,13.6,3200,1.1,12259,0.11,0.25,3.0,2,1.55,5050,0.000913,6.050261,0.005673,6.5477360000000004,,Prefabs/CPU/AMD/Ryzen_9_ SixteenCore3950X,Silicon Lottery AMD Ryzen 9 Sixteen Core 3950X
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Sixteen Core 3950X (Delidded),Y,Y,4132,1100,500,30,80,,,4950,16,AM4,178,Y,105,1.4,12313,13.6,3200,1.1,12259,0.11,0.25,4.0,2,1.55,5050,0.000913,6.050261,0.005673,6.5477360000000004,,Prefabs/CPU/AMD/Ryzen_9_ SixteenCore3950X,Silicon Lottery AMD Ryzen 9 Sixteen Core 3950X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Sixteen Core 5950X,Y,Y,4701,1200,467,33,30,,,5150,16,AM4,178,Y,105,1.4,14009,12.6,3200,1.0,13922,0.16,0.25,3.0,2,1.85,5250,0.001457,10.6221,0.00598,-0.87348,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_9_5950X,Silicon Lottery AMD Ryzen 9 Sixteen Core 5950X
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Sixteen Core 5950X (Delidded),Y,Y,4701,1300,567,33,30,,,5150,16,AM4,178,Y,105,1.4,14009,12.6,3200,1.0,13922,0.16,0.25,4.0,2,1.85,5250,0.001457,10.6221,0.00598,-0.87348,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_9_5950X,Silicon Lottery AMD Ryzen 9 Sixteen Core 5950X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Twelve Core 3900X,Y,Y,4205,800,333,30,60,,,4850,12,AM4,178,Y,105,1.4,12533,17.5,3200,1.1,12287,0.51,0.25,3.0,2,1.55,4950,0.004123,6.668931,0.005531,-8.97618,,Prefabs/CPU/AMD/Ryzen_9_TwelveCore_3900X,Silicon Lottery AMD Ryzen 9 Twelve Core 3900X
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Twelve Core 3900X (Delidded),Y,Y,4205,900,433,30,60,,,4850,12,AM4,178,Y,105,1.4,12533,17.5,3200,1.1,12287,0.51,0.25,4.0,2,1.55,4950,0.004123,6.668931,0.005531,-8.97618,,Prefabs/CPU/AMD/Ryzen_9_TwelveCore_3900X,Silicon Lottery AMD Ryzen 9 Twelve Core 3900X (Delidded)
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Twelve Core 5900X,Y,Y,4408,1100,433,33,1,,,5050,12,AM4,178,Y,105,1.4,13137,13.1,3200,1.0,13073,0.12,0.25,3.0,2,1.85,5150,0.001072,7.714274,0.004702,8.196178,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_9_5900X,Silicon Lottery AMD Ryzen 9 Twelve Core 5900X
CPU,Silicon Lottery,AMD Ryzen 9,AMD Ryzen 9 Twelve Core 5900X (Delidded),Y,Y,4408,1200,533,33,1,,,5050,12,AM4,178,Y,105,1.4,13137,13.1,3200,1.0,13073,0.12,0.25,4.0,2,1.85,5150,0.001072,7.714274,0.004702,8.196178,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_9_5900X,Silicon Lottery AMD Ryzen 9 Twelve Core 5900X (Delidded)
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 2970WX,Y,Y,2556,1100,433,28,40,,,4500,24,TR4,425,Y,100,1.4,7617,7.5,2933,2.4,7557,0.39,0.25,4.0,4,1.55,4600,0.001,0.919709,0.001872,11.89291,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2970WX,Silicon Lottery AMD Ryzen Threadripper 2970WX
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 2970WX (Delidded),Y,Y,2556,1200,533,28,40,,,4500,24,TR4,425,Y,105,1.4,7617,7.5,2933,2.4,7557,0.39,0.25,5.0,4,1.55,4600,0.001,0.919709,0.001872,11.89291,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2970WX,Silicon Lottery AMD Ryzen Threadripper 2970WX (Delidded)
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 2990WX,Y,Y,4025,1200,467,28,60,,,4500,32,TR4,425,Y,100,1.4,11996,10.6,2933,2.4,11765,1.0,0.25,4.0,4,1.55,4600,0.00388,0.215054,0.00222,15.42505,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,Silicon Lottery AMD Ryzen Threadripper 2990WX
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 2990WX (Delidded),Y,Y,4025,1300,567,28,60,,,4500,32,TR4,425,Y,105,1.4,11996,10.6,2933,2.4,11765,1.0,0.25,5.0,4,1.55,4600,0.00388,0.215054,0.00222,15.42505,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,Silicon Lottery AMD Ryzen Threadripper 2990WX (Delidded)
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 3960X,Y,Y,4128,1500,567,31,1,,,4750,24,sTRX4,476,Y,100,1.4,12302,8.6,3200,1.1,12074,0.47,0.25,4.0,4,1.55,4850,0.003832,2.259872,0.008126,-11.9601,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,Silicon Lottery AMD Ryzen Threadripper 3960X
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 3960X (Delidded),Y,Y,4128,1600,667,31,1,,,4750,24,sTRX4,476,Y,105,1.4,12302,8.6,3200,1.1,12074,0.47,0.25,5.0,4,1.55,4850,0.003832,2.259872,0.008126,-11.9601,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,Silicon Lottery AMD Ryzen Threadripper 3960X (Delidded)
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 3990X,Y,Y,3729,4090,1430,31,75,,,4600,64,sTRX4,476,Y,100,1.4,11115,2.7,3200,2.3,10847,1.25,0.25,4.0,4,1.55,4700,0.004492,3.459974,0.006017,-16.4578,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,Silicon Lottery AMD Ryzen Threadripper 3990X
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper 3990X (Delidded),Y,Y,3729,4190,1530,31,75,,,4600,64,sTRX4,476,Y,105,1.4,11115,2.7,3200,2.3,10847,1.25,0.25,5.0,4,1.55,4700,0.004492,3.459974,0.006017,-16.4578,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,Silicon Lottery AMD Ryzen Threadripper 3990X (Delidded)
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper Sixteen Core 1950X,Y,Y,3332,900,367,22,80,,,4300,16,TR4,306,Y,100,1.4,9930,12.0,2666,2.5,9711,1.14,0.25,4.0,4,1.55,4400,0.003667,4.334733,0.005344,-14.0314,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_SixteenCore_1950X,Silicon Lottery AMD Ryzen Threadripper Sixteen Core 1950X
CPU,Silicon Lottery,AMD Ryzen Threadripper,AMD Ryzen Threadripper Sixteen Core 1950X (Delidded),Y,Y,3332,1000,467,22,80,,,4300,16,TR4,306,Y,105,1.4,9930,12.0,2666,2.5,9711,1.14,0.25,5.0,4,1.55,4400,0.003667,4.334733,0.005344,-14.0314,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_SixteenCore_1950X,Silicon Lottery AMD Ryzen Threadripper Sixteen Core 1950X (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-10700K,Y,Y,3914,730,310,32,60,,,5350,8,LGA 1200,161,Y,105,1.4,11666,17.9,2933,1.0,11340,0.73,1.0,3.0,2,1.7,5450,0.00547,6.944405,0.00279,-12.1882,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-10700K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-10700K (Delidded),Y,Y,3914,830,410,32,60,,,5350,8,LGA 1200,161,Y,105,1.4,11666,17.9,2933,1.0,11340,0.73,1.0,4.0,2,1.7,5450,0.00547,6.944405,0.00279,-12.1882,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-10700K (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-6700K,Y,Y,2016,350,183,2,1,,,5100,4,LGA 1151 (Skylake),154,Y,105,1.4,6009,19.7,2133,16.7,5768,17.09,1.0,3.0,2,1.6,5200,0.00404,1.678704,0.001113,-6.16898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-6700K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-6700K (Delidded),Y,Y,2016,450,283,2,1,,,5100,4,LGA 1151 (Skylake),154,Y,105,1.4,6009,19.7,2133,16.7,5768,17.09,1.0,4.0,2,1.6,5200,0.00404,1.678704,0.001113,-6.16898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-6700K (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-7700K,Y,Y,2005,370,190,13,60,,,5100,4,LGA 1151 (Kaby Lake),154,Y,105,1.4,5976,19.9,2400,8.9,5776,7.44,1.0,3.0,2,1.6,5200,0.003356,1.378,0.001,-2.215,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-7700K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-7700K (Delidded),Y,Y,2005,470,290,13,60,,,5100,4,LGA 1151 (Kaby Lake),154,Y,105,1.4,5976,19.9,2400,8.9,5776,7.44,1.0,4.0,2,1.6,5200,0.003356,1.378,0.001,-2.215,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-7700K (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-8086K,Y,Y,3072,550,250,20,1,,,5400,6,LGA 1151 (Coffee Lake),161,Y,105,1.4,9156,18.9,2666,4.0,8834,3.78,1.0,3.0,2,1.8,5500,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-8086K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-8086K (Delidded),Y,Y,3072,650,350,20,1,,,5400,6,LGA 1151 (Coffee Lake),161,Y,105,1.4,9156,18.9,2666,4.0,8834,3.78,1.0,4.0,2,1.8,5500,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-8086K (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-8700K,Y,Y,2964,500,233,15,80,,,5200,6,LGA 1151 (Coffee Lake),161,Y,105,1.4,8834,20.1,2666,6.4,8512,6.03,1.0,3.0,2,1.6,5300,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-8700K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-8700K (Delidded),Y,Y,2964,600,333,15,80,,,5200,6,LGA 1151 (Coffee Lake),161,Y,105,1.4,8834,20.1,2666,6.4,8512,6.03,1.0,4.0,2,1.6,5300,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-8700K (Delidded)
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-9700K,Y,Y,2963,520,240,20,30,,,5500,8,LGA 1151 (Coffee Lake),161,Y,105,1.4,8831,19.1,2666,8.2,8567,6.55,1.0,3.0,2,1.75,5600,0.004427,4.645202,0.002606,-10.95,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-9700K
CPU,Silicon Lottery,Intel Core i7,Intel Core i7-9700K (Delidded),Y,Y,2963,620,340,20,30,,,5500,8,LGA 1151 (Coffee Lake),161,Y,105,1.4,8831,19.1,2666,8.2,8567,6.55,1.0,4.0,2,1.75,5600,0.004427,4.645202,0.002606,-10.95,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Silicon Lottery Intel Core i7-9700K (Delidded)
CPU,Silicon Lottery,Intel Core i9,Intel Core i9-10900K,Y,Y,4630,1100,433,32,80,,,5550,10,LGA 1200,212,Y,105,1.4,13799,13.4,2933,0.9,13462,0.63,1.0,3.0,2,1.75,5650,0.005652,11.57727,0.004724,-22.0717,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Silicon Lottery Intel Core i9-10900K
CPU,Silicon Lottery,Intel Core i9,Intel Core i9-10900K (Delidded),Y,Y,4630,1200,533,32,80,,,5550,10,LGA 1200,212,Y,105,1.4,13799,13.4,2933,0.9,13462,0.63,1.0,4.0,2,1.75,5650,0.005652,11.57727,0.004724,-22.0717,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Silicon Lottery Intel Core i9-10900K (Delidded)
