Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,Type,No Fan,Air Flow,AM4,LGA 1151 (Skylake),LGA 1151 (Kaby Lake),LGA 1151 (Coffee Lake),LGA 1200,TR4,sTRX4,LGA 2066,AM3+,FM2,FM2+,LGA 2011-V3,LGA 2566,LGA 3647-V1,LGA 3647-V3,LGA 4189,LGA 4189 (2P),LGA 4926,LGA 5903,SP3r1,SP3r2,SP6,LGA 3647-V3 (2P),LGA 3647-V3 (4P),LGA 3647-V3 (8P),LGA 4926 (2P),LGA 5903 (2P),SP3r1 (2P),SP3r2 (2P),SP6 (2P),CPU Socket List,CPU Socket List (HEM),Height,Size,Slots,Thickness,Air Pressure,DLC2 Random Jobs,Exclude From Random Jobs,Asset Path,Full Part Name
CPU Cooler - Liquid,Fractal Design,Celsius+ S36 Dynamic,,Y,170,57,27,20,1.12,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,360.0,3.0,0.3,2.3,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S36_Dynamic,Fractal Design Celsius+ S36 Dynamic
CPU Cooler - Liquid,Fractal Design,Celsius+ S36 Prisma,,Y,215,72,27,40,1.12,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",45,360.0,3.0,0.3,2.78,,,v1_12_0/Prefabs/CoolingSystems/LiquidCoolers/Fractal Design/LC_Fractal_Design_Celsius_S36_Prisma,Fractal Design Celsius+ S36 Prisma
CPU Cooler - Liquid,G.SKILL,ENKI 240 AIO,,Y,160,53,34,50,1.14,,RGB,Liquid Cooler,,105.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566,",39,240.0,2.0,0.269,1.86,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/GSkill/LC_GSKILL_ENKI_240,G.SKILL ENKI 240 AIO
CPU Cooler - Liquid,G.SKILL,ENKI 280 AIO,,Y,180,60,34,50,1.14,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,",39,280.0,2.0,0.269,3.5,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/GSkill/LC_GSKILL_ENKI_280,G.SKILL ENKI 280 AIO
CPU Cooler - Liquid,G.SKILL,ENKI 360 AIO,,Y,200,67,34,50,1.14,,RGB,Liquid Cooler,,145.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,",39,360.0,3.0,0.269,1.86,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/GSkill/LC_GSKILL_ENKI_360,G.SKILL ENKI 360 AIO
CPU Cooler - Liquid,GamerStorm,Captain 120 EX Chilled RGB,Y,Y,265,40,27,30,,,RGB,Liquid Cooler,,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",85,120.0,1.0,0.3,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/LC_Deepcool_Captain_120_Black,GamerStorm Captain 120 EX Chilled RGB
CPU Cooler - Liquid,GamerStorm,Captain 120 EX RGB,,Y,120,40,24,30,1.0,,RGB,Liquid Cooler,,70.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",85,120.0,1.0,0.263,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/LC_Deepcool_Captain_120_Black,GamerStorm Captain 120 EX RGB
CPU Cooler - Liquid,GamerStorm,Captain 240 EX Chilled WHITE RGB,Y,Y,365,85,27,40,,,RGB,Liquid Cooler,,225.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",85,240.0,2.0,0.35,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/LC_Deepcool_Captain_240_White,GamerStorm Captain 240 EX Chilled WHITE RGB
CPU Cooler - Liquid,GamerStorm,Captain 240 EX WHITE RGB,,Y,140,47,24,40,1.0,,RGB,Liquid Cooler,,105.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",85,240.0,2.0,0.259,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/LC_Deepcool_Captain_240_White,GamerStorm Captain 240 EX WHITE RGB
CPU Cooler - Liquid,GamerStorm,Captain 360 EX Chilled WHITE RGB,Y,Y,465,125,27,50,,,RGB,Liquid Cooler,,285.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",85,360.0,3.0,0.36,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/Deepcool_Captain_360,GamerStorm Captain 360 EX Chilled WHITE RGB
CPU Cooler - Liquid,GamerStorm,Captain 360 EX WHITE RGB,,Y,160,53,24,50,1.0,,RGB,Liquid Cooler,,145.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",85,360.0,3.0,0.269,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/Deepcool_Captain_360,GamerStorm Captain 360 EX WHITE RGB
CPU Cooler - Liquid,GamerStorm,Castle 240 RGB,,Y,160,53,24,10,1.0,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",71,240.0,2.0,0.275,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/Deepcool_Castle_240_RGB,GamerStorm Castle 240 RGB
CPU Cooler - Liquid,GamerStorm,Castle 280 RGB,,Y,170,57,24,20,1.0,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",71,280.0,2.0,0.265,,,,Prefabs/CoolingSystems/LiquidCoolers/Deepcool/Deepcool_Castle_280_RGB,GamerStorm Castle 280 RGB
CPU Cooler - Liquid,InWin,BR36,,Y,190,63,30,1,1.14,,RGB,Liquid Cooler,,140.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, SP3r1, SP3r2, SP6,",65,360.0,3.0,0.27,2.3,,,v1_14_0/Prefabs/CoolingSystems/Liquid Coolers/InWin/LC_InWin_BR36,InWin BR36
CPU Cooler - Liquid,InWin,SR24 CRYO,Y,Y,699,376,36,1,,,RGB,Liquid Cooler,,300.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",100,240.0,2.0,0.27,,,,v1_11_0/Prefabs/CoolingSystems/LiquidCoolers/InWin/LC_InWin_SR24_Pro_AIO,InWin SR24 CRYO
CPU Cooler - Liquid,InWin,SR24 PRO,,Y,130,43,30,1,1.11,,RGB,Liquid Cooler,,115.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, SP3r1, SP3r2, SP6,",100,240.0,2.0,0.27,,,,v1_11_0/Prefabs/CoolingSystems/LiquidCoolers/InWin/LC_InWin_SR24_Pro_AIO,InWin SR24 PRO
CPU Cooler - Liquid,InWin,SR36 CRYO,Y,Y,999,676,36,1,,,RGB,Liquid Cooler,,535.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",100,360.0,3.0,0.27,,,,v1_11_0/Prefabs/CoolingSystems/LiquidCoolers/InWin/LC_Inwin_SR36_Pro_AIO,InWin SR36 CRYO
CPU Cooler - Liquid,InWin,SR36 PRO,,Y,160,53,30,1,1.11,,RGB,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, SP3r1, SP3r2, SP6,",100,360.0,3.0,0.27,,,,v1_11_0/Prefabs/CoolingSystems/LiquidCoolers/InWin/LC_Inwin_SR36_Pro_AIO,InWin SR36 PRO
CPU Cooler - Liquid,MSI,MAG Coreliquid 240R,,Y,110,37,24,1,1.10.5,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4, SP3r1, SP3r2, SP6,",48,240.0,2.0,0.269,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/MSI/LC_MSI_MAG_CoreLiquid_240R,MSI MAG Coreliquid 240R
CPU Cooler - Liquid,MSI,MAG Coreliquid 360R,,Y,140,47,24,1,1.10.5,,RGB,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4, SP3r1, SP3r2, SP6,",48,360.0,3.0,0.269,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/MSI/LC_MSI_MAG_CoreLiquid_360R,MSI MAG Coreliquid 360R
CPU Cooler - Liquid,NZXT,Kraken M22,,Y,100,33,9,1,1.0,,RGB,Liquid Cooler,,75.0,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926,",48,120.0,1.0,0.287,,,Y,Prefabs/CoolingSystems/LiquidCoolers/NZXT/NZXT_Kraken_M22_Radiator,NZXT Kraken M22
CPU Cooler - Liquid,NZXT,Kraken X42,,Y,130,43,9,1,1.0,,RGB,Liquid Cooler,,90.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",53,140.0,1.0,0.273,2.71,,Y,Prefabs/CoolingSystems/LiquidCoolers/NZXT/NZXT_Kraken_X42_Radiator,NZXT Kraken X42
CPU Cooler - Liquid,NZXT,Kraken X52,,Y,150,50,9,25,1.0,,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",53,240.0,2.0,0.273,2.93,,,Prefabs/CoolingSystems/LiquidCoolers/NZXT/NZXT_Kraken_X52_Radiator,NZXT Kraken X52
CPU Cooler - Liquid,NZXT,Kraken X53,,Y,150,50,12,70,1.10,PC,RGB,Liquid Cooler,,110.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,240.0,2.0,0.294,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_X53,NZXT Kraken X53
CPU Cooler - Liquid,NZXT,Kraken X62,,Y,160,53,10,30,1.0,,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",53,280.0,2.0,0.268,2.71,,,Prefabs/CoolingSystems/LiquidCoolers/NZXT/NZXT_Kraken_X62_Radiator,NZXT Kraken X62
CPU Cooler - Liquid,NZXT,Kraken X63,,Y,170,57,12,70,1.10,PC,RGB,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,280.0,2.0,0.296,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_X63,NZXT Kraken X63
CPU Cooler - Liquid,NZXT,Kraken X72,,Y,200,67,10,50,1.0,,RGB,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",53,360.0,3.0,0.263,,,Y,Prefabs/CoolingSystems/LiquidCoolers/NZXT/NZXT_Kraken_X72_Radiator,NZXT Kraken X72
CPU Cooler - Liquid,NZXT,Kraken X73,,Y,210,70,12,70,1.10,PC,RGB,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,360.0,3.0,0.294,,,,v1_10_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_X73,NZXT Kraken X73
CPU Cooler - Liquid,NZXT,Kraken Z63,,Y,250,83,12,40,1.7,PC,PurpleBlue,Liquid Cooler,,130.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,280.0,2.0,0.29,,,,v1_7_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_Z63,NZXT Kraken Z63
CPU Cooler - Liquid,NZXT,Kraken Z63 Chilled,Y,Y,435,135,14,40,,PC,RGB,Liquid Cooler,,250.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,"LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), TR4, LGA 2066, LGA 2566, AM4, sTRX4, LGA 2011-V3, FM2+, FM2, LGA 1200, AM3+, SP3r1, SP3r2, SP6, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, LGA 5903,",52,280.0,2.0,0.33,,,,v1_7_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_Z63,NZXT Kraken Z63 Chilled
CPU Cooler - Liquid,NZXT,Kraken Z73,,Y,310,103,12,40,1.7,PC,PurpleBlue,Liquid Cooler,,150.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,"AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, TR4, sTRX4,","AM3+, AM4, FM2, FM2+, LGA 1151 (Coffee Lake), LGA 1151 (Kaby Lake), LGA 1151 (Skylake), LGA 1200, LGA 2011-V3, LGA 2066, LGA 2566, TR4, sTRX4, LGA 3647-V1, LGA 3647-V3, LGA 4189, LGA 4926, SP3r1, SP3r2, SP6,",52,360.0,3.0,0.255,,,,v1_7_0/Prefabs/CoolingSystems/LiquidCoolers/NZXT/LC_NZXT_Kraken_Z73,NZXT Kraken Z73
