Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,Size (GB),Frequency,RAM Type,Voltage,Size each (GB),Number,Price per GB,Part Name (Base),DLC2 Random Jobs,OC Base Voltage,OC Base Freq,Asset Path,Full Part Name
Memory,Team Group,DARK PRO DDR4 4 GB 3333 MHz,,Y,62,21,31,1,1.14,,,4,3333,DDR4,1.35,4,1,15.5,DARK PRO DDR4,,1.65,3566,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 4 GB 3333 MHz
Memory,Team Group,DARK PRO DDR4 8 GB 3000 MHz,,Y,100,33,31,1,1.14,,,8,3000,DDR4,1.35,8,1,12.5,DARK PRO DDR4,,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 8 GB 3000 MHz
Memory,Team Group,DARK PRO DDR4 8 GB 3200 MHz,,Y,110,37,31,1,1.14,,,8,3200,DDR4,1.35,8,1,13.8,DARK PRO DDR4,,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 8 GB 3200 MHz
Memory,Team Group,DARK PRO DDR4 8 GB 3333 MHz,,Y,114,38,31,1,1.14,,,8,3333,DDR4,1.35,8,1,14.3,DARK PRO DDR4,,1.65,3566,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 8 GB 3333 MHz
Memory,Team Group,DARK PRO DDR4 8 GB 3466 MHz,,Y,118,39,31,1,1.14,,,8,3466,DDR4,1.35,8,1,14.8,DARK PRO DDR4,,1.65,3708,v1_14_0/Prefabs/RAM/RAM_TEAMGROUP_DARK_PRO_DDR4_OVERCLOCKIN_DESKTOP_MEMORY,Team Group DARK PRO DDR4 8 GB 3466 MHz
Memory,Team Group,T-Force DARK (Red) 16 GB 2400 MHz,,Y,130,43,2,1,1.0,,,16,2400,DDR4,1.2,16,1,8.1,T-Force DARK (Red),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 16 GB 2400 MHz
Memory,Team Group,T-Force DARK (Red) 16 GB 3000 MHz,,Y,190,63,6,50,1.0,,,16,3000,DDR4,1.35,16,1,11.9,T-Force DARK (Red),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 16 GB 3000 MHz
Memory,Team Group,T-Force DARK (Red) 4 GB 2400 MHz,,Y,40,13,2,1,1.0,,,4,2400,DDR4,1.2,4,1,10.0,T-Force DARK (Red),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 4 GB 2400 MHz
Memory,Team Group,T-Force DARK (Red) 4 GB 2666 MHz,,Y,45,15,2,1,1.0,,,4,2666,DDR4,1.2,4,1,11.3,T-Force DARK (Red),,1.65,2852,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 4 GB 2666 MHz
Memory,Team Group,T-Force DARK (Red) 4 GB 2800 MHz,,Y,50,17,4,1,1.0,,,4,2800,DDR4,1.2,4,1,12.5,T-Force DARK (Red),,1.65,2996,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 4 GB 2800 MHz
Memory,Team Group,T-Force DARK (Red) 8 GB 2400 MHz,,Y,70,23,2,1,1.0,,,8,2400,DDR4,1.2,8,1,8.8,T-Force DARK (Red),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 8 GB 2400 MHz
Memory,Team Group,T-Force DARK (Red) 8 GB 2666 MHz,,Y,80,27,2,1,1.0,,,8,2666,DDR4,1.2,8,1,10.0,T-Force DARK (Red),,1.65,2852,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 8 GB 2666 MHz
Memory,Team Group,T-Force DARK (Red) 8 GB 3000 MHz,,Y,100,33,6,1,1.0,,,8,3000,DDR4,1.35,8,1,12.5,T-Force DARK (Red),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Dark,Team Group T-Force DARK (Red) 8 GB 3000 MHz
Memory,Team Group,T-Force DARK (Silver) 16 GB 2666 MHz,,Y,150,50,2,50,1.0,,,16,2666,DDR4,1.2,16,1,9.4,T-Force DARK (Silver),,1.65,2852,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 16 GB 2666 MHz
Memory,Team Group,T-Force DARK (Silver) 16 GB 2800 MHz,,Y,170,57,4,50,1.0,,,16,2800,DDR4,1.2,16,1,10.6,T-Force DARK (Silver),,1.65,2996,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 16 GB 2800 MHz
Memory,Team Group,T-Force DARK (Silver) 16 GB 3000 MHz,,Y,190,63,6,50,1.0,,,16,3000,DDR4,1.35,16,1,11.9,T-Force DARK (Silver),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 16 GB 3000 MHz
Memory,Team Group,T-Force DARK (Silver) 4 GB 2400 MHz,,Y,40,13,2,1,1.0,,,4,2400,DDR4,1.2,4,1,10.0,T-Force DARK (Silver),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 4 GB 2400 MHz
Memory,Team Group,T-Force DARK (Silver) 4 GB 3000 MHz,,Y,55,18,6,1,1.0,,,4,3000,DDR4,1.35,4,1,13.8,T-Force DARK (Silver),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 4 GB 3000 MHz
Memory,Team Group,T-Force DARK (Silver) 8 GB 2400 MHz,,Y,70,23,2,1,1.0,,,8,2400,DDR4,1.2,8,1,8.8,T-Force DARK (Silver),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 8 GB 2400 MHz
Memory,Team Group,T-Force DARK (Silver) 8 GB 2666 MHz,,Y,80,27,2,1,1.0,,,8,2666,DDR4,1.2,8,1,10.0,T-Force DARK (Silver),,1.65,2852,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 8 GB 2666 MHz
Memory,Team Group,T-Force DARK (Silver) 8 GB 3000 MHz,,Y,100,33,6,1,1.0,,,8,3000,DDR4,1.35,8,1,12.5,T-Force DARK (Silver),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Dark_Silver,Team Group T-Force DARK (Silver) 8 GB 3000 MHz
Memory,Team Group,T-Force Delta II RGB Series (Black) 4 GB 2400 MHz,,Y,50,17,14,1,1.0,,RGB,4,2400,DDR4,1.2,4,1,12.5,T-Force Delta II RGB Series (Black),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB,Team Group T-Force Delta II RGB Series (Black) 4 GB 2400 MHz
Memory,Team Group,T-Force Delta II RGB Series (Black) 4 GB 3000 MHz,,Y,65,22,14,33,1.0,,RGB,4,3000,DDR4,1.35,4,1,16.3,T-Force Delta II RGB Series (Black),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB,Team Group T-Force Delta II RGB Series (Black) 4 GB 3000 MHz
Memory,Team Group,T-Force Delta II RGB Series (Black) 8 GB 2400 MHz,,Y,80,27,14,1,1.0,,RGB,8,2400,DDR4,1.2,8,1,10.0,T-Force Delta II RGB Series (Black),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB,Team Group T-Force Delta II RGB Series (Black) 8 GB 2400 MHz
Memory,Team Group,T-Force Delta II RGB Series (Black) 8 GB 3000 MHz,,Y,110,37,14,66,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,T-Force Delta II RGB Series (Black),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB,Team Group T-Force Delta II RGB Series (Black) 8 GB 3000 MHz
Memory,Team Group,T-Force Delta II RGB Series (White) 4 GB 2400 MHz,,Y,50,17,14,1,1.0,,RGB,4,2400,DDR4,1.2,4,1,12.5,T-Force Delta II RGB Series (White),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB_White,Team Group T-Force Delta II RGB Series (White) 4 GB 2400 MHz
Memory,Team Group,T-Force Delta II RGB Series (White) 8 GB 2400 MHz,,Y,80,27,14,1,1.0,,RGB,8,2400,DDR4,1.2,8,1,10.0,T-Force Delta II RGB Series (White),,1.65,2568,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB_White,Team Group T-Force Delta II RGB Series (White) 8 GB 2400 MHz
Memory,Team Group,T-Force Delta II RGB Series (White) 8 GB 2666 MHz,,Y,90,30,14,33,1.0,,RGB,8,2666,DDR4,1.2,8,1,11.3,T-Force Delta II RGB Series (White),,1.65,2852,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB_White,Team Group T-Force Delta II RGB Series (White) 8 GB 2666 MHz
Memory,Team Group,T-Force Delta II RGB Series (White) 8 GB 3000 MHz,,Y,110,37,14,66,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,T-Force Delta II RGB Series (White),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_Delta_II_RGB_White,Team Group T-Force Delta II RGB Series (White) 8 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (Blue LED) 16 GB 3000 MHz,,Y,195,65,11,33,1.0,,Blue,16,3000,DDR4,1.35,16,1,12.2,T-Force Night Hawk (Blue LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Blue_LED,Team Group T-Force Night Hawk (Blue LED) 16 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (Blue LED) 16 GB 3200 MHz,,Y,215,72,12,66,1.0,,Blue,16,3200,DDR4,1.35,16,1,13.4,T-Force Night Hawk (Blue LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Blue_LED,Team Group T-Force Night Hawk (Blue LED) 16 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk (Blue LED) 8 GB 3000 MHz,,Y,105,35,11,33,1.0,,Blue,8,3000,DDR4,1.35,8,1,13.1,T-Force Night Hawk (Blue LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Blue_LED,Team Group T-Force Night Hawk (Blue LED) 8 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (Blue LED) 8 GB 3200 MHz,,Y,115,38,12,66,1.0,,Blue,8,3200,DDR4,1.35,8,1,14.4,T-Force Night Hawk (Blue LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Blue_LED,Team Group T-Force Night Hawk (Blue LED) 8 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk (Red LED) 16 GB 3000 MHz,,Y,195,65,11,33,1.0,,Red,16,3000,DDR4,1.35,16,1,12.2,T-Force Night Hawk (Red LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Red_LED,Team Group T-Force Night Hawk (Red LED) 16 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (Red LED) 16 GB 3200 MHz,,Y,215,72,12,66,1.0,,Red,16,3200,DDR4,1.35,16,1,13.4,T-Force Night Hawk (Red LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Red_LED,Team Group T-Force Night Hawk (Red LED) 16 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk (Red LED) 8 GB 3000 MHz,,Y,105,35,11,33,1.0,,Red,8,3000,DDR4,1.35,8,1,13.1,T-Force Night Hawk (Red LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Red_LED,Team Group T-Force Night Hawk (Red LED) 8 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (Red LED) 8 GB 3200 MHz,,Y,115,38,12,66,1.0,,Red,8,3200,DDR4,1.35,8,1,14.4,T-Force Night Hawk (Red LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_Red_LED,Team Group T-Force Night Hawk (Red LED) 8 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk (White LED) 16 GB 3000 MHz,,Y,195,65,11,33,1.0,,White,16,3000,DDR4,1.35,16,1,12.2,T-Force Night Hawk (White LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_White_LED,Team Group T-Force Night Hawk (White LED) 16 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (White LED) 16 GB 3200 MHz,,Y,215,72,12,66,1.0,,White,16,3200,DDR4,1.35,16,1,13.4,T-Force Night Hawk (White LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_White_LED,Team Group T-Force Night Hawk (White LED) 16 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk (White LED) 8 GB 3000 MHz,,Y,105,35,11,33,1.0,,White,8,3000,DDR4,1.35,8,1,13.1,T-Force Night Hawk (White LED),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_White_LED,Team Group T-Force Night Hawk (White LED) 8 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk (White LED) 8 GB 3200 MHz,,Y,115,38,12,66,1.0,,White,8,3200,DDR4,1.35,8,1,14.4,T-Force Night Hawk (White LED),,1.65,3424,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_White_LED,Team Group T-Force Night Hawk (White LED) 8 GB 3200 MHz
Memory,Team Group,T-Force Night Hawk RGB (Black) 8 GB 3000 MHz,,Y,110,37,15,90,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,T-Force Night Hawk RGB (Black),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_RGB_Black,Team Group T-Force Night Hawk RGB (Black) 8 GB 3000 MHz
Memory,Team Group,T-Force Night Hawk RGB (White) 8 GB 3000 MHz,,Y,110,37,15,90,1.0,,RGB,8,3000,DDR4,1.35,8,1,13.8,T-Force Night Hawk RGB (White),,1.65,3210,Prefabs/RAM/TeamGroup/TeamGroup_TForce_NightHawk_RGB_White,Team Group T-Force Night Hawk RGB (White) 8 GB 3000 MHz
Memory,Team Group,T-Force Xtreem ARGB DDR4 GAMING 8 GB 3200 MHz,,Y,120,40,28,1,1.8,,RGB,8,3200,DDR4,1.35,8,1,15.0,T-Force Xtreem ARGB DDR4 GAMING,,1.65,3424,v1_8_0/Prefabs/RAM/TeamGroup/RAM_T-Force_Xtreem_ARGB,Team Group T-Force Xtreem ARGB DDR4 GAMING 8 GB 3200 MHz
Memory,Team Group,T-Force Xtreem ARGB DDR4 GAMING 8 GB 3600 MHz,,Y,130,43,28,1,1.8,,RGB,8,3600,DDR4,1.35,8,1,16.3,T-Force Xtreem ARGB DDR4 GAMING,,1.65,3852,v1_8_0/Prefabs/RAM/TeamGroup/RAM_T-Force_Xtreem_ARGB,Team Group T-Force Xtreem ARGB DDR4 GAMING 8 GB 3600 MHz
Memory,Team Group,T-Force Xtreem ARGB DDR4 GAMING 8 GB 4000 MHz,,Y,150,50,28,1,1.8,,RGB,8,4000,DDR4,1.35,8,1,18.8,T-Force Xtreem ARGB DDR4 GAMING,,1.65,4280,v1_8_0/Prefabs/RAM/TeamGroup/RAM_T-Force_Xtreem_ARGB,Team Group T-Force Xtreem ARGB DDR4 GAMING 8 GB 4000 MHz
Memory,Team Group,T-Force Xtreem ARGB DDR4 GAMING 8 GB 4400 MHz,Y,Y,175,50,28,35,,,RGB,8,4400,DDR4,1.35,8,1,18.8,T-Force Xtreem ARGB DDR4 GAMING,,1.65,4780,v1_8_0/Prefabs/RAM/TeamGroup/RAM_T-Force_Xtreem_ARGB,Team Group T-Force Xtreem ARGB DDR4 GAMING 8 GB 4400 MHz
Memory,Team Group,T-Force Xtreem ARGB DDR4 GAMING 8 GB 4600 MHz,Y,Y,190,65,28,55,,,RGB,8,4600,DDR4,1.35,8,1,18.8,T-Force Xtreem ARGB DDR4 GAMING,,1.65,4980,v1_8_0/Prefabs/RAM/TeamGroup/RAM_T-Force_Xtreem_ARGB,Team Group T-Force Xtreem ARGB DDR4 GAMING 8 GB 4600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 16 GB 3200 MHz,,Y,220,73,31,1,1.15,,RGB,16,3200,DDR4,1.35,16,1,13.8,XCALIBUR RGB DDR4,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 16 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 16 GB 3600 MHz,,Y,240,80,31,1,1.15,,RGB,16,3600,DDR4,1.35,16,1,15.0,XCALIBUR RGB DDR4,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 16 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 16 GB 4000 MHz,,Y,280,93,31,1,1.15,,RGB,16,4000,DDR4,1.35,16,1,17.5,XCALIBUR RGB DDR4,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 16 GB 4000 MHz
Memory,Team Group,XCALIBUR RGB DDR4 32 GB 3200 MHz,,Y,415,138,31,1,1.15,,RGB,32,3200,DDR4,1.35,32,1,13.0,XCALIBUR RGB DDR4,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 32 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 32 GB 3600 MHz,,Y,455,152,31,1,1.15,,RGB,32,3600,DDR4,1.35,32,1,14.2,XCALIBUR RGB DDR4,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 32 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 32 GB 4000 MHz,,Y,535,178,31,1,1.15,,RGB,32,4000,DDR4,1.35,32,1,16.7,XCALIBUR RGB DDR4,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 32 GB 4000 MHz
Memory,Team Group,XCALIBUR RGB DDR4 8 GB 3200 MHz,,Y,120,40,31,1,1.15,,RGB,8,3200,DDR4,1.35,8,1,15.0,XCALIBUR RGB DDR4,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 8 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 8 GB 3600 MHz,,Y,130,43,31,1,1.15,,RGB,8,3600,DDR4,1.35,8,1,16.3,XCALIBUR RGB DDR4,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 8 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 8 GB 4000 MHz,,Y,150,50,31,1,1.15,,RGB,8,4000,DDR4,1.35,8,1,18.8,XCALIBUR RGB DDR4,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_RGB_DDR4,Team Group XCALIBUR RGB DDR4 8 GB 4000 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 16 GB 3200 MHz,,Y,220,73,31,1,1.15,,RGB,16,3200,DDR4,1.35,16,1,13.8,XCALIBUR RGB DDR4 Special Edition,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 16 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 16 GB 3600 MHz,,Y,240,80,31,1,1.15,,RGB,16,3600,DDR4,1.35,16,1,15.0,XCALIBUR RGB DDR4 Special Edition,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 16 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 16 GB 4000 MHz,,Y,280,93,31,1,1.15,,RGB,16,4000,DDR4,1.35,16,1,17.5,XCALIBUR RGB DDR4 Special Edition,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 16 GB 4000 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 32 GB 3200 MHz,,Y,415,138,31,1,1.15,,RGB,32,3200,DDR4,1.35,32,1,13.0,XCALIBUR RGB DDR4 Special Edition,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 32 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 32 GB 3600 MHz,,Y,455,152,31,1,1.15,,RGB,32,3600,DDR4,1.35,32,1,14.2,XCALIBUR RGB DDR4 Special Edition,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 32 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 32 GB 4000 MHz,,Y,535,178,31,1,1.15,,RGB,32,4000,DDR4,1.35,32,1,16.7,XCALIBUR RGB DDR4 Special Edition,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 32 GB 4000 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 8 GB 3200 MHz,,Y,120,40,31,1,1.15,,RGB,8,3200,DDR4,1.35,8,1,15.0,XCALIBUR RGB DDR4 Special Edition,,1.65,3424,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 8 GB 3200 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 8 GB 3600 MHz,,Y,130,43,31,1,1.15,,RGB,8,3600,DDR4,1.35,8,1,16.3,XCALIBUR RGB DDR4 Special Edition,,1.65,3852,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 8 GB 3600 MHz
Memory,Team Group,XCALIBUR RGB DDR4 Special Edition 8 GB 4000 MHz,,Y,150,50,31,1,1.15,,RGB,8,4000,DDR4,1.35,8,1,18.8,XCALIBUR RGB DDR4 Special Edition,,1.65,4280,v1_15_0/Prefabs/RAM/TeamGroup/RAM_TEAMGROUP_XCALIBUR_SPECIAL_RGB_DDR4,Team Group XCALIBUR RGB DDR4 Special Edition 8 GB 4000 MHz
Memory,Team Group,ZEUS DDR4 GAMING 16 GB 2666 MHz,,Y,150,50,31,1,1.14,,,16,2666,DDR4,1.2,16,1,9.4,ZEUS DDR4 GAMING,,1.65,2852,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 16 GB 2666 MHz
Memory,Team Group,ZEUS DDR4 GAMING 16 GB 3000 MHz,,Y,190,63,31,1,1.14,,,16,3000,DDR4,1.35,16,1,11.9,ZEUS DDR4 GAMING,,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 16 GB 3000 MHz
Memory,Team Group,ZEUS DDR4 GAMING 16 GB 3200 MHz,,Y,210,70,31,1,1.14,,,16,3200,DDR4,1.2,16,1,13.1,ZEUS DDR4 GAMING,,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 16 GB 3200 MHz
Memory,Team Group,ZEUS DDR4 GAMING 32 GB 2666 MHz,,Y,285,95,31,1,1.14,,,32,2666,DDR4,1.2,32,1,8.9,ZEUS DDR4 GAMING,,1.65,2852,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 32 GB 2666 MHz
Memory,Team Group,ZEUS DDR4 GAMING 32 GB 3000 MHz,,Y,365,122,31,1,1.14,,,32,3000,DDR4,1.35,32,1,11.4,ZEUS DDR4 GAMING,,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 32 GB 3000 MHz
Memory,Team Group,ZEUS DDR4 GAMING 32 GB 3200 MHz,,Y,405,135,31,1,1.14,,,32,3200,DDR4,1.2,32,1,12.7,ZEUS DDR4 GAMING,,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 32 GB 3200 MHz
Memory,Team Group,ZEUS DDR4 GAMING 8 GB 2666 MHz,,Y,80,27,31,1,1.14,,,8,2666,DDR4,1.2,8,1,10.0,ZEUS DDR4 GAMING,,1.65,2852,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 8 GB 2666 MHz
Memory,Team Group,ZEUS DDR4 GAMING 8 GB 3000 MHz,,Y,100,33,31,1,1.14,,,8,3000,DDR4,1.35,8,1,12.5,ZEUS DDR4 GAMING,,1.65,3210,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 8 GB 3000 MHz
Memory,Team Group,ZEUS DDR4 GAMING 8 GB 3200 MHz,,Y,110,37,31,1,1.14,,,8,3200,DDR4,1.2,8,1,13.8,ZEUS DDR4 GAMING,,1.65,3424,v1_14_0/Prefabs/RAM/RAM_TEAM_GROUP_ZEUS_DDR4_GAMING_MEMORY_2666MHZ,Team Group ZEUS DDR4 GAMING 8 GB 3200 MHz
