Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 56,AMD,Radeon Vega 56 | EKWB EK-FC Plexi,,Y,4367,730,243,16,90,1.0,,,8,1048,1474,1722,1900,500,800,948,1100,258,210,CrossFire,2.0,95,20,8-pin + 8-pin,,8.7,,6343,11411,1.7989910137159073,,,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,1590.0,875.0,8.3,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Vega 56 | EKWB EK-FC Plexi,AMD Radeon Vega 56 | EKWB EK-FC Plexi
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 56,AMD,Radeon Vega 56 | EKWB EK-FC Plexi RGB,,Y,4367,780,260,23,30,1.0,,RGB,8,1048,1474,1722,1900,500,800,948,1100,258,210,CrossFire,2.0,95,20,8-pin + 8-pin,,8.1,,6343,11411,1.7989910137159073,,,0.008593,0.015392,18.69885,0.007137,0.012182,14.43918,0.018116,0.036929,23.44976,0.018447,0.019519,18.94406,1590.0,875.0,8.3,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Vega 56 | EKWB EK-FC Plexi RGB,AMD Radeon Vega 56 | EKWB EK-FC Plexi RGB
GPU,AMD Radeon,RX Vega,Radeon RX VEGA 64,AMD,Radeon RX Vega 64,,Y,4798,660,220,17,1,1.0,,Red,8,1292,1546,1690,1800,690,945,1050,1200,283,295,CrossFire,2.0,95,50,8-pin + 8-pin,,10.5,10.5,6923,12679,1.8314314603495594,7445.0,13877.0,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,,,,,,,,,205,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon RX Vega 64,AMD Radeon RX Vega 64
GPU,AMD Radeon,RX Vega,Radeon RX VEGA 64,ASUS,ROG Strix RX VEGA64 OC Edition,,Y,4849,665,222,17,80,1.0,,RGB,8,1380,1590,1690,1800,690,945,1050,1200,298,295,CrossFire,2.5,95,50,8-pin + 8-pin,,10.5,10.5,6994,12922,1.8475836431226766,7445.0,13877.0,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,,,,,,,,,205,Prefabs/GPU/ASUS/ASUS_Strix_RX_VEGA64_OC,ASUS ROG Strix RX VEGA64 OC Edition,ASUS ROG Strix RX VEGA64 OC Edition
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 | EKWB EK-FC Acetal,,Y,4787,810,270,17,90,1.0,,,8,1072,1536,1802,2000,590,945,1119,1300,258,295,CrossFire,2.0,95,20,8-pin + 8-pin,,8.5,,6906,12623,1.8278308717057632,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,1690.0,1050.0,6.6,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Vega 64 | EKWB EK-FC Acetal,AMD Radeon Vega 64 | EKWB EK-FC Acetal
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 | EKWB EK-FC Plexi,,Y,4787,810,270,17,90,1.0,,,8,1072,1536,1802,2000,590,945,1119,1300,258,295,CrossFire,2.0,95,20,8-pin + 8-pin,,8.5,,6906,12623,1.8278308717057632,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,1690.0,1050.0,6.6,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Vega 64 | EKWB EK-FC Plexi,AMD Radeon Vega 64 | EKWB EK-FC Plexi
GPU - Water,AMD Radeon,RX Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 | EKWB EK-FC Plexi RGB,,Y,4787,960,320,23,45,1.0,,RGB,8,1072,1536,1802,2000,590,945,1119,1300,258,295,CrossFire,2.0,95,20,8-pin + 8-pin,,7.2,,6906,12623,1.8278308717057632,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,1690.0,1050.0,6.6,5.0,,,,,205,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Vega 64 | EKWB EK-FC Plexi RGB,AMD Radeon Vega 64 | EKWB EK-FC Plexi RGB
GPU,AMD Radeon,VII,Radeon VII,AMD,Radeon VII,,Y,5997,840,280,24,1,1.3,PC,Red,16,1400,1750,1950,2100,600,1000,1200,1400,280,295,CrossFire,2.0,95,50,8-pin + 8-pin,,10.2,10.5,8588,16465,1.917210060549604,9441.0,18245.0,0.024516,0.005211,11.86176,0.019012,0.004113,9.089432,0.059179,0.00259,8.50538,0.046742,0.001671,5.82402,,,,,,,,,206,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon VII,AMD Radeon VII
GPU,AMD Radeon,RX 5000,Radeon RX 5500 XT,ASUS,ROG Strix Radeon RX 5500 XT 8GB Gaming,,Y,3153,400,133,26,60,1.8,PC,RGB,8,1374,1737,1950,2100,1500,1750,1850,2000,280,130,,2.5,95,20,8-pin,,11.4,11.5,4562,0,,4968.0,0.0,0.013615,6.44e-05,7.777,0.01012,4.03e-05,7.233,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/ASUS/GPU_ASUS_ROG_Strix_Radeon_RX_5500_XT_8G_Gaming,ASUS ROG Strix Radeon RX 5500 XT 8GB Gaming,ASUS ROG Strix Radeon RX 5500 XT 8GB Gaming
GPU,AMD Radeon,RX 5000,Radeon RX 5500 XT,GIGABYTE,Radeon RX 5500 XT GAMING OC 8G,,Y,3076,390,130,26,70,1.8,PC,,8,1260,1680,1950,2100,1500,1750,1850,2000,265,130,,2.0,95,20,8-pin,RTX,11.4,11.5,4453,0,,4968.0,0.0,0.013615,6.44e-05,7.777,0.01012,4.03e-05,7.233,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/GigaByte/GPU_Gigabyte_Aorus_Radeon_RX_5500_XT_GAMING_OC_8G,GIGABYTE Radeon RX 5500 XT GAMING OC 8G,GIGABYTE Radeon RX 5500 XT GAMING OC 8G
GPU,AMD Radeon,RX 5000,Radeon RX 5500 XT,GIGABYTE,Radeon RX 5500 XT OC 8G,,Y,3148,365,122,26,50,1.9,PC,,8,1366,1733,1950,2100,1500,1750,1850,2000,225,130,,2.0,95,20,8-pin,,12.5,12.5,4554,0,,4968.0,0.0,0.013615,6.44e-05,7.777,0.01012,4.03e-05,7.233,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_Gigabyte_Radeon_RX_5500_XT_OC_8G,GIGABYTE Radeon RX 5500 XT OC 8G,GIGABYTE Radeon RX 5500 XT OC 8G
GPU,AMD Radeon,RX 5000,Radeon RX 5500 XT,MSI,Radeon RX 5500 XT GAMING X 8G,,Y,3300,380,127,26,1,1.10,PC,RGB,8,1590,1845,1950,2100,1500,1750,1850,2000,247,130,,2.5,95,20,8-pin,,12.5,12.5,4767,0,,4968.0,0.0,0.013615,6.44e-05,7.777,0.01012,4.03e-05,7.233,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5500_XT_Gaming_X_8G,MSI Radeon RX 5500 XT GAMING X 8G,MSI Radeon RX 5500 XT GAMING X 8G
GPU,AMD Radeon,RX 5000,Radeon RX 5600 XT,ASUS,ROG Strix Radeon RX 5600 XT OC Edition 6GB,,Y,5194,650,217,26,1,1.8,PC,RGB,6,1640,1770,1800,1900,1500,1750,1850,2000,304,150,,2.5,95,20,8-pin + 8-pin,,11.5,11.5,7477,0,,7695.0,0.0,0.011128,0.012001,11.24457,0.007926,0.009315,10.30304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/ASUS/GPU_ASUS_ROG_Strix_Radeon_RX_5700_OC_8G_Gaming,ASUS ROG Strix Radeon RX 5600 XT OC Edition 6GB,ASUS ROG Strix Radeon RX 5600 XT OC Edition 6GB
GPU,AMD Radeon,RX 5000,Radeon RX 5600 XT,GIGABYTE,Radeon RX 5600 XT GAMING OC 6G,,Y,4727,570,190,26,70,1.9,PC,RGB,6,1340,1620,1800,1900,900,1500,1850,2100,280,150,,2.5,95,20,8-pin,,12.0,12.0,6819,0,,7695.0,0.0,0.011128,0.012001,11.24457,0.007926,0.009315,10.30304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_GigaByte_Radeon_RX_5600_XT_GAMING_OC_6G,GIGABYTE Radeon RX 5600 XT GAMING OC 6G,GIGABYTE Radeon RX 5600 XT GAMING OC 6G
GPU,AMD Radeon,RX 5000,Radeon RX 5600 XT,GIGABYTE,Radeon RX 5600 XT WINDFORCE OC 6G,,Y,4727,570,190,26,70,1.9,PC,,6,1340,1620,1800,1900,900,1500,1850,2100,228,150,,2.0,95,20,8-pin,,12.0,12.0,6819,0,,7695.0,0.0,0.011128,0.012001,11.24457,0.007926,0.009315,10.30304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_Gigabyte_Radeon_RX_5600_XT_Windforce_OC_6G,GIGABYTE Radeon RX 5600 XT WINDFORCE OC 6G,GIGABYTE Radeon RX 5600 XT WINDFORCE OC 6G
GPU,AMD Radeon,RX 5000,Radeon RX 5600 XT,MSI,Radeon RX 5600 XT GAMING X,,Y,4872,585,195,26,70,1.10,PC,RGB,6,1600,1750,1800,1900,900,1500,1850,2100,297,150,,2.5,95,20,8-pin + 8-pin,,12.0,12.0,7017,0,,7695.0,0.0,0.011128,0.012001,11.24457,0.007926,0.009315,10.30304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Gaming_X,MSI Radeon RX 5600 XT GAMING X,MSI Radeon RX 5600 XT GAMING X
GPU,AMD Radeon,RX 5000,Radeon RX5700,AMD,Radeon RX 5700,,Y,5370,750,250,26,1,1.5,PC,Red,8,1550,1725,1800,1900,1500,1750,1900,2000,268,225,,2.0,95,50,8-pin + 6-pin,,10.5,10.5,7893,0,,7925.0,0.0,0.002977,0.0,48.56937,0.002326,0.0,39.59666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon RX 5700,AMD Radeon RX 5700
GPU,AMD Radeon,RX 5000,Radeon RX5700,ASUS,ROG Strix Radeon RX 5700 OC Edition 8GB,,Y,5377,720,240,26,60,1.8,PC,RGB,8,1600,1750,1800,1900,1500,1750,1900,2000,305,225,,2.5,95,20,8-pin + 8-pin,,11.0,11.0,7904,0,,7925.0,0.0,0.002977,0.0,48.56937,0.002326,0.0,39.59666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/ASUS/GPU_ASUS_ROG_Strix_Radeon_RX_5700_OC_8G_Gaming,ASUS ROG Strix Radeon RX 5700 OC Edition 8GB,ASUS ROG Strix Radeon RX 5700 OC Edition 8GB
GPU,AMD Radeon,RX 5000,Radeon RX5700,GIGABYTE,Radeon RX 5700 GAMING OC 8G,,Y,5377,685,228,26,70,1.9,PC,RGB,8,1600,1750,1800,1900,1500,1750,1900,2000,280,225,,2.0,95,20,8-pin,RTX,11.5,11.5,7904,0,,7925.0,0.0,0.002977,0.0,48.56937,0.002326,0.0,39.59666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_GigaByte_Radeon_RX_5700_GAMING_OC_8G,GIGABYTE Radeon RX 5700 GAMING OC 8G,GIGABYTE Radeon RX 5700 GAMING OC 8G
GPU,AMD Radeon,RX 5000,Radeon RX5700,MSI,Radeon RX 5700 EVOKE GP OC,,Y,5377,685,228,26,1,1.10,PC,,8,1600,1750,1800,1900,1500,1750,1900,2000,254,225,,2.5,95,20,8-pin + 6-pin,,11.5,11.5,7904,0,,7925.0,0.0,0.002977,0.0,48.56937,0.002326,0.0,39.59666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_Evoke_GP_OC,MSI Radeon RX 5700 EVOKE GP OC,MSI Radeon RX 5700 EVOKE GP OC
GPU,AMD Radeon,RX 5000,Radeon RX5700,MSI,Radeon RX 5700 GAMING X,,Y,5370,750,250,26,70,1.12,PC,RGB,8,1550,1725,1800,1900,1500,1750,1900,2000,297,225,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,7893,0,,7925.0,0.0,0.002977,0.0,48.56937,0.002326,0.0,39.59666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Gaming_X,MSI Radeon RX 5700 GAMING X,MSI Radeon RX 5700 GAMING X
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,AMD,Radeon RX 5700 XT,,Y,5944,830,277,26,30,1.5,PC,Red,8,1610,1905,2075,2200,1600,1750,1800,1900,272,180,,2.0,95,50,8-pin + 6-pin,,10.5,10.5,8728,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700XT,AMD Radeon RX 5700 XT,AMD Radeon RX 5700 XT
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,ASUS,ROG Strix Radeon RX 5700 XT OC Edition 8GB,,Y,5983,840,280,26,80,1.8,PC,RGB,8,1970,2035,2075,2100,1600,1750,1800,1900,305,180,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,8784,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/ASUS/GPU_ASUS_ROG_Strix_Radeon_RX_5700_OC_8G_Gaming,ASUS ROG Strix Radeon RX 5700 XT OC Edition 8GB,ASUS ROG Strix Radeon RX 5700 XT OC Edition 8GB
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,GIGABYTE,AORUS Radeon RX 5700 XT 8G,,Y,5975,800,267,26,90,1.9,PC,RGB,8,1820,2010,2075,2200,1600,1750,1800,1900,290,180,,2.5,95,20,8-pin + 8-pin,,11.0,11.0,8773,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_GigaByte_Aorus_Radeon_RX_5700_XT_8G,GIGABYTE AORUS Radeon RX 5700 XT 8G,GIGABYTE AORUS Radeon RX 5700 XT 8G
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,GIGABYTE,Radeon RX 5700 XT GAMING OC 8G,,Y,5944,795,265,26,90,1.9,PC,RGB,8,1610,1905,2075,2200,1600,1750,1800,1900,280,180,,2.0,95,20,8-pin + 6-pin,,11.0,11.0,8728,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_9_0/Prefabs/GPU/GigaByte/GPU_Gigabyte_Radeon_RX_5700_XT_GAMING_OC_8G,GIGABYTE Radeon RX 5700 XT GAMING OC 8G,GIGABYTE Radeon RX 5700 XT GAMING OC 8G
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,MSI,Radeon RX 5700 XT GAMING X,,Y,5966,830,277,26,90,1.8,,RGB,8,1760,1980,2075,2200,1600,1750,1800,1900,297,180,,2.5,95,50,8-pin + 8-pin,,10.6,10.5,8760,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Gaming_X,MSI Radeon RX 5700 XT GAMING X,MSI Radeon RX 5700 XT GAMING X
GPU,AMD Radeon,RX 5000,Radeon RX5700 XT,MSI,Radeon RX 5700 XT Mech OC,,Y,5950,830,277,26,90,1.8,,,8,1650,1925,2075,2200,1600,1750,1800,1900,232,180,,2.5,95,50,8-pin + 6-pin,,10.5,10.5,8736,0,,9028.0,0.0,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Mech_OC,MSI Radeon RX 5700 XT Mech OC,MSI Radeon RX 5700 XT Mech OC
GPU,AMD Radeon,RX 6000,Radeon RX 6700 XT,ASRock,Radeon RX 6700 XT Phantom Gaming D 12GB OC,,Y,7920,1085,362,33,1,1.13,PC,RGB,12,2444,2622,2700,2800,1700,2000,2150,2300,305,230,CrossFire,2.5,95,50,8-pin + 8-pin,,11.0,11.0,11909,23077,1.9377781509782517,12200.0,24597.0,0.020049,0.002147,22.34231,0.015847,0.002918,19.65888,0.101783,0.023107,-160.979,0.097555,0.0,-124.874,,,,,,,,,208,v1_13_0/Prefabs/GPU/ASRock/GPU_ASROCK_RADEON_RX_6700_XT_PHANTOM_GAMING_D_12GB_OC,ASRock Radeon RX 6700 XT Phantom Gaming D 12GB OC,ASRock Radeon RX 6700 XT Phantom Gaming D 12GB OC
GPU,AMD Radeon,RX 6000,Radeon RX 6800,AMD,Radeon RX 6800,,Y,8758,1315,438,33,1,1.10.5,PC,Red,16,1330,1815,2100,2300,1900,2000,2050,2100,267,250,CrossFire,2.0,95,50,8-pin + 8-pin,,10.5,10.5,13092,20168,1.580628803245436,14754.0,25193.0,0.029363,0.000177,33.93681,0.023817,0.000131,29.85339,0.051952,0.234271,-430.301,0.067543,0.071266,-150.411,,,,,,,,,208,v1_10_0/Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_6800,AMD Radeon RX 6800,AMD Radeon RX 6800
GPU,AMD Radeon,RX 6000,Radeon RX 6800,ASRock,Radeon RX 6800 Phantom Gaming D 16G OC,,Y,9242,1190,397,33,1,1.13,PC,RGB,16,1760,1980,2100,2200,1900,2000,2050,2100,305,250,CrossFire,2.5,95,50,8-pin + 8-pin,,10.5,11.0,13804,21819,1.5404827375496486,14323.0,24191.0,0.029363,0.000177,33.93681,0.023817,0.000131,29.85339,0.051952,0.234271,-430.301,0.067543,0.071266,-150.411,,,,,,,,,208,v1_13_0/Prefabs/GPU/ASRock/GPU_ASROCK_RADEON_RX_6800_PHANTOM_GAMING_D_16G_OC,ASRock Radeon RX 6800 Phantom Gaming D 16G OC,ASRock Radeon RX 6800 Phantom Gaming D 16G OC
GPU,AMD Radeon,RX 6000,Radeon RX 6800,MSI,Radeon RX 6800 GAMING TRIO 16G,,Y,8758,1245,415,33,70,1.11,PC,RGB,16,1330,1815,2100,2300,1900,2000,2050,2100,324,250,CrossFire,2.5,95,20,8-pin + 8-pin,,10.5,10.5,13092,20168,1.5404827375496486,14323.0,24191.0,0.029363,0.000177,33.93681,0.023817,0.000131,29.85339,0.051952,0.234271,-430.301,0.067543,0.071266,-150.411,,,,,,,,,208,v1_11_0/Prefabs/GPU/MSI/GPU_MSI_RADEON_RX_6800_XT_GAMING_X_TRIO,MSI Radeon RX 6800 GAMING TRIO 16G,MSI Radeon RX 6800 GAMING TRIO 16G
GPU,AMD Radeon,RX 6000,Radeon RX 6800,MSI,Radeon RX 6800 GAMING X TRIO 16G,,Y,9081,1290,430,33,70,1.11,PC,RGB,16,1650,1925,2100,2200,1900,2000,2050,2100,324,250,CrossFire,2.5,95,20,8-pin + 8-pin,,10.5,10.5,13567,21270,1.5677747475492003,14323.0,24191.0,0.029363,0.000177,33.93681,0.023817,0.000131,29.85339,0.051952,0.234271,-430.301,0.067543,0.071266,-150.411,,,,,,,,,208,v1_11_0/Prefabs/GPU/MSI/GPU_MSI_RADEON_RX_6800_XT_GAMING_X_TRIO,MSI Radeon RX 6800 GAMING X TRIO 16G,MSI Radeon RX 6800 GAMING X TRIO 16G
GPU,AMD Radeon,RX 6000,Radeon RX 6800 XT,AMD,Radeon RX 6800 XT,,Y,10815,1575,525,33,20,1.10.5,PC,RGB,16,1430,2015,2400,2600,1700,2000,2150,2300,267,300,CrossFire,2.5,95,50,8-pin + 8-pin,,10.5,10.5,16155,19322,1.3872919818456884,17461.0,32655.0,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,,,,,,,,,208,v1_10_0/Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_6800_XT,AMD Radeon RX 6800 XT,AMD Radeon RX 6800 XT
GPU,AMD Radeon,RX 6000,Radeon RX 6800 XT,ASRock,Radeon RX 6800 XT Phantom Gaming D 16G OC,,Y,10947,1470,490,33,20,1.13,PC,RGB,16,1530,2065,2400,2600,1700,2000,2150,2300,330,300,CrossFire,2.5,95,50,8-pin + 8-pin + 8-pin,,10.5,11.0,16350,21222,1.1960383782110802,16487.0,23224.0,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,,,,,,,,,208,v1_13_0/Prefabs/GPU/ASRock/GPU_ASROCK_RADEON_RX_6800_XT_PHANTOM_GAMING_D_16G_OC,ASRock Radeon RX 6800 XT Phantom Gaming D 16G OC,ASRock Radeon RX 6800 XT Phantom Gaming D 16G OC
GPU,AMD Radeon,RX 6000,Radeon RX 6800 XT,ASRock,Radeon RX 6800 XT Taichi X 16G OC,,Y,11724,1590,530,33,20,1.13,PC,RGB,16,2220,2360,2400,2500,1700,2000,2150,2300,330,300,CrossFire,2.5,95,50,8-pin + 8-pin + 8-pin,,10.5,11.0,17499,32309,1.8463340762329277,17659.0,35941.0,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,,,,,,,,,208,v1_13_0/Prefabs/GPU/ASRock/GPU_ASROCK_RADEON_RX_6800_XT_TAICHI_X_16G_OC,ASRock Radeon RX 6800 XT Taichi X 16G OC,ASRock Radeon RX 6800 XT Taichi X 16G OC
GPU,AMD Radeon,RX 6000,Radeon RX 6800 XT,MSI,Radeon RX 6800 XT GAMING TRIO 16G,,Y,10815,1540,513,33,70,1.11,PC,RGB,16,1430,2015,2400,2600,1700,2000,2150,2300,324,300,CrossFire,2.5,95,20,8-pin + 8-pin,,10.5,10.5,16155,19322,1.1960383782110802,16487.0,23224.0,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,,,,,,,,,208,v1_11_0/Prefabs/GPU/MSI/GPU_MSI_RADEON_RX_6800_XT_GAMING_X_TRIO,MSI Radeon RX 6800 XT GAMING TRIO 16G,MSI Radeon RX 6800 XT GAMING TRIO 16G
GPU,AMD Radeon,RX 6000,Radeon RX 6800 XT,MSI,Radeon RX 6800 XT GAMING X TRIO 16G,,Y,10894,1550,517,33,70,1.11,PC,RGB,16,1490,2045,2400,2600,1700,2000,2150,2300,324,300,CrossFire,2.5,95,20,8-pin + 8-pin,,10.5,10.5,16272,20463,1.2575589970501475,16487.0,23224.0,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,,,,,,,,,208,v1_11_0/Prefabs/GPU/MSI/GPU_MSI_RADEON_RX_6800_XT_GAMING_X_TRIO,MSI Radeon RX 6800 XT GAMING X TRIO 16G,MSI Radeon RX 6800 XT GAMING X TRIO 16G
GPU - Water,AMD Radeon,RX 6000,Radeon RX 6800 XT,CORSAIR,Radeon RX 6800 XT | Corsair Hydro Series XG7 RGB,,Y,10380,1600,533,33,90,1.11,,RGB,16,700,1850,2558,3000,1500,2000,2292,2500,263,300,CrossFire,2.0,95,20,8-pin + 8-pin,,9.7,,15512,12949,0.8347730789066529,,,0.026364,0.000178,54.67308,0.021609,0.000143,46.61601,0.212636,0.157119,-609.238,0.2395,0.03177,-440.674,2400.0,2150.0,6.6,5.0,,,,,208,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_RX_SERIES_GPU_Water_Block_6800_XT,CORSAIR Radeon RX 6800 XT | Corsair Hydro Series XG7 RGB,CORSAIR Radeon RX 6800 XT | Corsair Hydro Series XG7 RGB
GPU,AMD Radeon,RX 6000,Radeon RX 6900 XT,AMD,Radeon RX 6900 XT,,Y,11411,1695,565,33,40,1.10.5,PC,RGB,16,1730,2015,2150,2300,1900,2000,2050,2100,267,300,CrossFire,2.5,95,50,8-pin + 8-pin,,10.0,10.0,16954,23197,1.368231685737879,18162.0,29637.0,0.026054,0.011659,38.30114,0.022238,0.009601,30.47505,0.15178,0.00324,-161.062,0.125149,0.002499,-124.335,,,,,,,,,208,v1_10_0/Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_6900_XT,AMD Radeon RX 6900 XT,AMD Radeon RX 6900 XT
GPU,AMD Radeon,RX 6000,Radeon RX 6900 XT,ASRock,Radeon RX 6900 XT Phantom Gaming D 16G OC,,Y,11646,1540,513,33,50,1.13,PC,RGB,16,2010,2105,2150,2200,1900,2000,2050,2100,330,300,CrossFire,2.5,95,50,8-pin + 8-pin + 8-pin,,10.0,11.0,17308,25224,1.368231685737879,17571.0,26260.0,0.026054,0.011659,38.30114,0.022238,0.009601,30.47505,0.15178,0.00324,-161.062,0.125149,0.002499,-124.335,,,,,,,,,208,v1_13_0/Prefabs/GPU/ASRock/GPU_ASROCK_RADEON_RX_6900_XT_PHANTOM_GAMING_D_16G_OC,ASRock Radeon RX 6900 XT Phantom Gaming D 16G OC,ASRock Radeon RX 6900 XT Phantom Gaming D 16G OC
